철도운영기관명,선명,역명,지번주소,도로명주소,x,y,lng,lat
서울9호선,9호선,종합운동장,서울특별시 송파구 잠실동 123,서울특별시 송파구 올림픽로 23,962294.390802346,1945828.90819384,127.07335666338908,37.510970556321354
서울9호선,9호선,삼전,서울특별시 송파구 잠실동 289,서울특별시 송파구 백제고분로  187,963567.061657254,1945133.25786089,127.08779121431026,37.50475150229844
서울9호선,9호선,석촌고분,서울특별시 송파구 삼전동180-8,서울특별시 송파구 삼학사로  53 ,964345.019562865,1944824.47396532,127.09660794216488,37.501998684453845
서울9호선,9호선,석촌,서울특별시 송파구 석촌동 209,서울특별시 송파구 송파대로  439,965207.592126373,1945259.0752441,127.1063461045265,37.505948861721336
서울9호선,9호선,송파나루,서울특별시 송파구 방이동 2,서울특별시 송파구 백제고분로  446,965772.910761875,1945748.88064005,127.11271938156376,37.51038483908721
서울9호선,9호선,한성백제,서울특별시 송파구 방이동 88-21,서울특별시 송파구 위례성대로  51,966259.083399042,1946467.48771263,127.1181873325147,37.516879872496354
서울9호선,9호선,올림픽공원(한국체대),서울특별시 송파구 방이동 88-26,서울특별시 송파구 양재대로  1233,967350.716104815,1946368.99228958,127.13054440064421,37.516031374102596
서울9호선,9호선,둔촌오륜,서울특별시 강동구 둔촌동 227-7,서울특별시 강동구 강동대로 303,968048.166598224,1946741.15917603,127.13842034041437,37.51941030794258
서울9호선,9호선,중앙보훈병원,서울특별시 강동구 둔촌동 8-1,서울특별시 강동구 명일로  117,968435.344297866,1947870.38311822,127.14275318764265,37.52960184730892
공항철도주식회사,공항철도,검암,인천광역시 서구 검암동 414-204,인천광역시 서구 검바위로 26 (검암동) 공항철도 검암역,927015.848873822,1952509.36139519,126.67354035398814,37.56906307798406
공항철도주식회사,공항철도,계양,인천광역시 계양구 귤현동 451-264,인천광역시 계양구 다남로 24 (귤현동) 공항철도 계양역,932508.34556226,1952732.32682826,126.73571060547562,37.571491622706226
공항철도주식회사,공항철도,공덕,서울특별시 마포구 도화동 25-13,서울특별시 마포구 마포대로  92(도화동) 공항철도 공덕역,951608.111997269,1949386.418051,126.9522102569884,37.54253653104963
공항철도주식회사,공항철도,공항화물청사,인천광역시 중구 운서동 2844-7,인천광역시 중구 공항동로135번길 86 (운서동) 공항화물청사역,909568.714561091,1940473.95884906,126.47747920162335,37.45904927777738
공항철도주식회사,공항철도,김포공항,서울특별시 강서구 방화동 886,서울특별시 강서구 하늘길  77(방화동) 공항철도 김포공항역,938290.91320417,1951668.90699964,126.80127845652358,37.56231290590148
공항철도주식회사,공항철도,디지털미디어시티,서울특별시 마포구 상암동 1140,서울특별시 마포구 성암로  184(상암동) 공항철도 디지털미디어시티역,946931.152072765,1953221.25037853,126.89899267035074,37.57684271836034
공항철도주식회사,공항철도,마곡나루,서울특별시 강서구 마곡동 367-6,서울특별시 강서구 마곡중앙로  135(마곡동),940621.408140865,1952041.17155896,126.82763440370731,37.565821321083064
공항철도주식회사,공항철도,서울역,서울특별시 용산구 동자동 43-227,서울특별시 용산구 청파로 378 (동자동) 공항철도 서울역,953130.792474264,1950605.54461492,126.96936822033686,37.55360346904896
공항철도주식회사,공항철도,영종,인천광역시 서구 경서동 519-2,인천광역시 중구 백운로414번길 75 (운복동) 영종역,913770.849624191,1946316.86585224,126.52430230550462,37.51210931904997
공항철도주식회사,공항철도,운서,인천광역시 중구 운서동 1427-27,인천광역시 중구 흰바위로59번길 26 (운서동) 운서역,911034.237673065,1944208.46533441,126.49359648177115,37.49284801869863
공항철도주식회사,공항철도,인천공항1터미널,인천광역시 중구 운서동 2851,인천광역시 중구 공항로 271 (운서동) 인천공항1터미널역,907316.512763601,1939236.69257386,126.45217262995642,37.44767567758252
공항철도주식회사,공항철도,인천공항2터미널,인천광역시 중구 운서동 2868,인천광역시 중구 공항로 272 인천국제공항2터미널역,904866.270667112,1939580.9303087,126.42443155836858,37.45052917925221
공항철도주식회사,공항철도,청라국제도시,인천광역시 서구 경서동 519-2,인천광역시 서구 에코로 151 (경서동) 청라국제도시역,922749.463461219,1951005.03489112,126.6253920900194,37.55515722876263
공항철도주식회사,공항철도,홍대입구,서울특별시 마포구 동교동 190-1,서울특별시 마포구 양화로  188(동교동) 공항철도 홍대입구역,949371.52826409,1951053.86777129,126.9267784734071,37.55744532683255
코레일,경의중앙,가좌,서울특별시 서대문구 남가좌동 296-12,서울시 서대문구 수색로 27,948351.365241103,1952330.29313115,126.915138680379,37.56889323497419
코레일,경의중앙,강매,경기도 고양시 덕양구 행신동 1115-1,"경기도 고양시 덕양구 소원로202 (행신동,강매역사)",942223.436347581,1957204.67022767,126.84536616959299,37.61246154367941
코레일,경의중앙,곡산,경기도 고양시 일산동구 백석동 1185-1,경기도 고양시 일산동구 경의로 160,938382.507725675,1960894.00514459,126.80153851602041,37.64546334452419
코레일,경의중앙,공덕,서울특별시 마포구 도화동 25-13,서울특별시 마포구 마포대로 92  ,951608.111997269,1949386.418051,126.9522102569884,37.54253653104963
코레일,경의중앙,구리,경기도 구리시 인창동 244-1,경기도 구리시 건원대로 34번길 32-29,968543.090125434,1956050.60363273,127.14362153372643,37.60333705051869
코레일,경의중앙,국수,경기도 양평군 양서면 국수리 258-25,경기도 양평군 양서면 국수역길 45,991085.294363551,1946295.91001971,127.39912219860734,37.51590737861205
코레일,경의중앙,금릉,경기도 파주시 금촌동 605-1,경기도 파주시 금릉역로 85,935259.915686253,1972748.2997974,126.76509121171858,37.75208673777231
코레일,경의중앙,금촌,경기도 파주시 금촌동 329-355,경기도 파주시 새꽃로 193번지,936050.591808134,1974236.6113387,126.7739349527657,37.765555834308714
코레일,경의중앙,능곡,경기도 고양시 덕양구 토당동 454-3,경기도 고양시 덕양구 토당로 35,940096.258819609,1957937.37031856,126.8212058073736,37.61892910685992
코레일,경의중앙,대곡,경기도 고양시 덕양구 대장동 420-1,경기도 고양시 덕양구 대주로 107번길 71-81,939104.353296917,1959396.89922815,126.80984523732582,37.6320183890257
코레일,경의중앙,덕소,경기도 남양주시 와부읍 덕소리 590-17,경기도 남양주시 와부읍 덕소로 56,974289.249464424,1954206.29159617,127.20878427809228,37.586892140477175
코레일,경의중앙,도농,경기도 남양주시 도농동 56-1,경기도 남양주시 경춘로 433  ,970090.987794301,1956663.77254001,127.16113246107128,37.608915404125455
코레일,경의중앙,도라산,경기도 파주시 장단면 노상리 556 도라산역,경기도 파주시 장단면 희망로 307(노상리),930511.902678852,1989071.99456341,126.70963028519151,37.89885255741094
코레일,경의중앙,도심,경기도 남양주시 와부읍 도곡리 1024-34,경기도 남양주시 와부음 덕소로 237,975511.409830817,1953397.20979196,127.22265411896683,37.579632875968045
코레일,경의중앙,디지털미디어시티,서울 은평구 수색동 37-2,서울특별시 은평구 수색로 193,947052.648717248,1953331.58557899,126.90036058181845,37.577844172502935
코레일,경의중앙,망우,서울특별시 중랑구 상봉동 172,서울특별시 중랑구 망우로 55길 11-10,964086.089024742,1955644.12767765,127.09314877076113,37.59951009503161
코레일,경의중앙,문산,경기도 파주시 문산읍 문산리 17-14,경기도 파주시 문산읍 문산역로 94,937322.879646888,1984114.10719874,126.7875242381092,37.85466481426911
코레일,경의중앙,백마,고양시 일산동구 백석동 92,고양시 일산동구 경의로 318,937765.163254097,1962335.96659305,126.79441817119479,37.65841774436525
코레일,경의중앙,상봉,서울특별시 중랑구 상봉동 100-46,서울시 중랑구 망우로 297,963430.886857065,1955336.25333402,127.0857418656494,37.59670931759148
코레일,경의중앙,서강대,서울특별시 마포구 노고산동 112-5,서울특별시 마포구 서강로 118,950077.71043913,1950523.55427922,126.9348096932313,37.552704081864576
코레일,경의중앙,서빙고,서울특별시 용산구 서빙고동 241-98,서울특별시 용산구 서빙고로 238,954937.111598415,1946862.63149998,126.99004757273418,37.519957781816515
코레일,경의중앙,서울역,서울특별시 중구 봉래동2가 122-28,서울시 중구 통일로 1,953328.957789138,1950874.80346759,126.97159453423042,37.556040413670985
코레일,경의중앙,수색,서울 은평구 수색동 81,서울특별시 은평구 수색로 261-1  ,946632.357989059,1953659.91859169,126.89557702413948,37.58077917797131
코레일,경의중앙,신원,경기도 양평군 양서면 신원리 480-29,경기도 양평군 양서면 신원역길7,988782.298812219,1947368.09474567,127.37304544054031,37.525546504536315
코레일,경의중앙,신촌,서울특별시 신촌동 74-12,서울특별시 서대문구 신촌역로 30,950753.67922992,1951301.99268579,126.94240999598658,37.55975664981153
코레일,경의중앙,아신(아세아연합신학대),경기도 양평군 옥천면 아신리 산 112-2,경기도 양평군 옥천면 아신역1길 23,994972.025452303,1946047.07193304,127.44310568350436,37.513693816339384
코레일,경의중앙,야당,경기도 파주시 야당동 1088,경기도 파주시 소리천로 10,934909.646530112,1968394.62623476,126.76150519196919,37.712824135813264
코레일,경의중앙,양수,경기도 양평군 양서면 용담리 255-2,경기도 양평군 양서면 목왕로 55-10,984922.051551345,1949587.05056495,127.32931227778987,37.54549218199265
코레일,경의중앙,양원(서울시북부병원),서울특별시 중랑구 망우동 269-5,서울시 중랑구 송림길 147,965393.058948702,1956419.97764776,127.10791777360495,37.606553171392335
코레일,경의중앙,양정,경기도 남양주시 이패동 387번지,경기도 남양주시 경강로 237  ,973052.793032803,1956093.41622743,127.19471010988761,37.60386615312856
코레일,경의중앙,양평,경기도 양평군 양평읍 양근리 130-37,경기도 양평군 양평읍 역전길 30,999272.37345925,1943750.20034246,127.49176877409788,37.49300400861658
코레일,경의중앙,오빈,경기도 양평군 양평읍 오빈리 238-41,경기도 양평군 양평읍 덕바위길 58,997664.192011653,1945185.45286063,127.47357177266282,37.50593822801329
코레일,경의중앙,옥수,서울특별시 성동구 옥수동 168-1,서울특별시 성동구 동호로21,957504.434635319,1949182.32126483,127.01896536085478,37.54098770955187
코레일,경의중앙,왕십리,서울특별시 성동구 행당동 168-151,서울특별시 성동구 왕십리광장로 17,959227.62473376,1951445.66402687,127.03834485229174,37.56146573169721
코레일,경의중앙,용문,경기도 양평군 용문면 다문리 736-13,경기도 양평군 용문면 용문역길 21,1008305.97611001,1942555.64619379,127.5939472492454,37.48219960926716
코레일,경의중앙,용산,서울특별시 용산구 한강로3가 40-999,서울특별시 용산구 한강대로 23길 55,952716.894107349,1947970.44707572,126.96485222663301,37.529831633604346
코레일,경의중앙,운길산,경기도 남양주시 조안면 진중리 229-1,경기도 남양주시 조안면 운길산로 20,983204.926356118,1950623.34413283,127.30985017702093,37.554803157871014
코레일,경의중앙,운정,경기도 파주시 야당동 299-4,경기도 파주시 운정역길 368,935403.621410642,1969788.7944756,126.76698545123263,37.72542417486412
코레일,경의중앙,운천,경기 파주시 문산읍 운천리 71-7,경기도 파주시 문산읍 운천리 746-1,935885.186924601,1986863.84069122,126.77093847900143,37.87934642526302
코레일,경의중앙,원덕(추읍산),경기도 양평군 양평읍 원덕리 139-4,경기도 양평군 양평읍 원덕흑천길 138,1004166.00050479,1941026.51899094,127.54711217487093,37.468444467527874
코레일,경의중앙,월롱(서영대학교),경기도 파주시 월롱면 위전리 168-3,경기도 파주시 월롱면 통일로 980,937681.86355899,1977510.00914322,126.79217339706611,37.795170139497834
코레일,경의중앙,응봉,서울특별시 성동구 응봉동 246,서울특별시 성동구 고산자로 123,958919.876745115,1950224.93794363,127.034928790799,37.55044930521185
코레일,경의중앙,이촌,서울특별시 용산구 용산동5가 17-98,서울특별시 용산구 이촌로71길 42,953484.345342783,1947122.8414974,126.97359154797473,37.52223099547733
코레일,경의중앙,일산,경기 고양시 일산동 655-691,경기도 고양시 일산서구 경의로 672  ,935587.57751793,1964984.33602364,126.769497858148,37.682136378183976
코레일,경의중앙,임진강,경기도 파주시 문산읍 마정리 1253-3,경기도 파주시 문산읍 임진각로 115번길,933787.647245874,1987903.97477507,126.74699337781941,37.88857030761227
코레일,경의중앙,중랑,서울특별시 중랑구 중화동 73-7,서울특별시 중랑구 중랑역로3길 28  ,962472.479763144,1955155.34454506,127.07489449250154,37.59504013260967
코레일,경의중앙,지평,경기도 양평군 지평면 지평역길32,경기도 양평군 지평면 지평역길32,1011498.02571796,1941913.29917023,127.6300417824776,37.47637547738481
코레일,경의중앙,청량리,서울특별시 동대문구 전농동 588-1,서울특별시 동대문구 왕산로 214 청량리역,960078.095917323,1953496.49968984,127.0478625111961,37.57998774233119
코레일,경의중앙,탄현,경기도 고양시 일산서구 덕이동 238-12,경기도 고양시 일산서구 경의로 856,934850.525492452,1966308.58227972,126.76102115700283,37.69401924572308
코레일,경의중앙,파주(두원대학),경기도 파주시 파주읍 봉암리487-4,경기도 파주시 파주읍 주라위길 38,937736.573143258,1979728.03171309,126.79260410201914,37.8151638232096
코레일,경의중앙,팔당,경기도 남양주시 와부읍 팔당리 360,경기도 남양주시 와부읍 팔당로 107,977366.566260949,1949760.22010936,127.24377681589229,37.54689843790466
코레일,경의중앙,풍산,경기도 고양시 일산동구 풍동 1042,경기도 고양시 일산동구 경의로 486,937067.818414386,1963882.89986495,126.78637917218796,37.67231225590675
코레일,경의중앙,한남,서울시 용산구 한남동,서울특별시 용산구 독서당로6길 12-13,956550.980565651,1947877.45155505,127.00825019551328,37.52918209598082
코레일,경의중앙,행신,경기도 고양시 덕양구 행신동 812,경기도 고양시 덕양구 소원로 102,941248.796764094,1957177.22731565,126.83432595761532,37.61215242975657
코레일,경의중앙,홍대입구,서울특별시 마포구 동교동 190-1,서울특별시 마포구 양화로 188,949371.52826409,1951053.86777129,126.9267784734071,37.55744532683255
코레일,경의중앙,화전(한국항공대),경기도 고양시 덕양구 화전동 183-10,경기도 고양시 덕양구 화랑로 53,944248.173806886,1956175.96503644,126.86838444284328,37.60331490113748
코레일,경의중앙,회기,서울특별시 동대문구 휘경동 317-101,서울특별시 동대문구 회기로 196,960984.779986651,1954575.66869783,127.05807342447459,37.589753465908636
코레일,경의중앙,효창공원앞,서울특별시 용산구 용문동 5-157,서울특별시 용산구 원효로 71길 40,952449.866317193,1948949.64115589,126.96176671590185,37.53864358795863
코레일,경춘,가평(자라섬·남이섬),경기도 가평군 가평읍 달전리 567,경기도 가평군 가평읍 문화로 13-42,1000971.44859378,1979393.39192607,127.51103689418817,37.81427124332112
코레일,경춘,갈매,구리시 갈매동 502-39,구리시 경춘북로 229,966004.872234643,1959459.97125161,127.11470783953116,37.63397630473283
코레일,경춘,강촌,강원도 춘천시 남산면 방곡리 409,강원도 춘천시 남산면 강촌로 150,1011809.45582263,1978458.55590749,127.63415505664987,37.805769517907564
코레일,경춘,광운대,서울특별시 노원구 월계동 85,서울특별시 노원구 석계로 98-2,961288.243249692,1958354.666109,127.06131067210545,37.62382729016452
코레일,경춘,굴봉산(제이드가든),강원도 춘천시 남산면 백양리 588-30,강원도 춘천시 남산면 서백길 192,1005062.09724173,1981371.88853538,127.55752570332155,37.83209024150925
코레일,경춘,금곡,경기도 남양주시 금곡동 404-276,경기도 남양주시 금곡로19번길 47(금곡동),974212.835515039,1959801.94807847,127.2077214547795,37.63732576698634
코레일,경춘,김유정,강원도 춘천시 신동면 증리 945-2,강원도 춘천시 신동면 김유정로 1435,1018875.785714,1979844.32581351,127.7144640531542,37.81814087453736
코레일,경춘,남춘천(강원대),춘천시 퇴계동 633-2, 춘천시 영서로 2260,1019683.54903874,1984947.32573621,127.72378060650287,37.86411752959833
코레일,경춘,대성리,경기도 가평군 청평면 대성리 393-3,경기도 가평군 청평면 경춘로88,989353.089381479,1964957.96635688,127.37924925046089,37.68409933769985
코레일,경춘,마석,경기도 남양주시 화도읍 마석우리 222-2,경기도 남양주시 화도읍 마석중앙로 107,983406.792885882,1961442.98724513,127.31189024550596,37.65232923217204
코레일,경춘,망우,서울특별시 중랑구 상봉동 172,서울특별시 중랑구 망우로 55길 11-10,964086.089024742,1955644.12767765,127.09314877076113,37.59951009503161
코레일,경춘,백양리(엘리시안강촌),강원도 춘천시 남산면 강촌리 680-7,강원도 춘천시 남산면 북한강변길 690,1007893.22935707,1981218.60694933,127.58969700332185,37.83068858374605
코레일,경춘,별내(삼육대학교),경기도 남양주시 별내동 182-5,경기도 남양주시 경춘북로 375(별내동 182-5),967130.469872349,1960383.75208709,127.12742325034786,37.64234355457814
코레일,경춘,사릉,경기도 남양주시 진건읍 사능리 605-3,경기도 남양주시 진건우회로63 사릉역,971503.974996986,1961384.18061944,127.17695718454726,37.65150685314567
코레일,경춘,상봉,서울특별시 중랑구 상봉동 100-46,서울특별시 중랑구 망우로 297,963430.886857065,1955336.25333402,127.0857418656494,37.59670931759148
코레일,경춘,상천(호명호수),경기도 가평군 청평면 상천리 1260-1,경기도 가평군 청평면 상천역로29,995898.748360243,1974465.95409951,127.45343244291979,37.76985048150492
코레일,경춘,신내,서울특별시 중랑구 망우동 320-2,서울특별시 중랑구 신내역로 20,964980.977427277,1957118.88925675,127.10321569839073,37.61283705609818
코레일,경춘,중랑,서울특별시 중랑구 중화동 73-7,서울특별시 중랑구 중랑역로 9,962546.712422405,1955131.27322115,127.07573659836777,37.5948261967989
코레일,경춘,천마산,경기도 남양주시 화도읍 묵현리 320-11,경기도 남양주시 화도읍 묵현로 25번길 37(묵현리),981101.66141481,1962192.52240409,127.28573874803146,37.659040502172296
코레일,경춘,청량리,서울특별시 동대문구 전농동 588-1,서울특별시 동대문구 왕산로 214,960253.590377488,1953508.96622565,127.04984934949113,37.580107702491965
코레일,경춘,청평,경기도 가평군 청평면 청평리 125-1,경기도 가평군 청평면 청평리 청평역로 97-33,993537.130734581,1970659.37827886,127.4266514091622,37.735527129898045
코레일,경춘,춘천(한림대),강원도 춘천시 근화동 190,강원도 춘천시 공지로 591,1019080.54621889,1987227.51670853,127.71698543664131,37.88468178470685
코레일,경춘,퇴계원,경기도 남양주시 퇴계원면 퇴계원리 218-142,경기도 남양주시 퇴계원면 경춘북로 545,968602.917669414,1961021.34381293,127.14408575215306,37.648141867751484
코레일,경춘,평내호평,경기도 남양주시 평내동 660,경기도 남양주시 경춘로 1375(평내동),977456.432135593,1961557.12503587,127.2444306802842,37.653231144636585
코레일,경춘,회기,서울특별시 동대문구 휘경동 317-101,서울특별시 동대문구 회기로 196,960984.779986651,1954575.66869783,127.05807342447459,37.589753465908636
코레일,수인분당,가천대,경기도 성남시 수정구 태평동 7131,경기도 성남시 수정구 성남대로 1332,966981.769194114,1938886.55691386,127.1267052040594,37.44857529662645
코레일,수인분당,강남구청,서울 강남구 삼성동 77-94,서울특별시 강남구 학동로 346,959463.746268146,1946532.42905012,127.04128969035852,37.51719161224083
코레일,수인분당,개포동,서울시 강남구 개포동 181-2,서울시 강남구 개포로 420,961664.538135734,1943421.80544968,127.06635548313895,37.48924840156867
코레일,수인분당,고색,경기도 수원시 권선구 고색동 377-2,경기도 수원시 권선구 매송고색로  690,953927.361502964,1916888.21747733,126.98048859631432,37.24973441464098
코레일,수인분당,고잔,경기도 안산시 단원구 고잔동 453-67,경기도 안산시 단원구 중앙대로 784,940026.184624752,1924417.61808282,126.82314131147476,37.31680823978468
코레일,수인분당,구룡,서울특별시 강남구 개포동 175-3,서울특별시 강남구 개포로  403,961004.603537867,1943123.82468357,127.05890640357418,37.48653494067282
코레일,수인분당,구성,경기도 용인시 기흥구 마북동460-3,경기도 용인시 기흥구 용구대로 2403(마북동460-3),965060.269395025,1922286.71159753,127.10576556941326,37.29887956664189
코레일,수인분당,기흥(백남준아트센터),경기도 용인시 기흥구 구갈동 227-25,경기도 용인시 기흥구 중부대로 460,965952.716155913,1919710.17941791,127.1159531287095,37.275688363088165
코레일,수인분당,남동인더스파크,인천광역시 남동구 고잔동 970-8,인천광역시 남동구 은청로 17,928781.467395869,1934591.37620612,126.69526641322135,37.407710290019644
코레일,수인분당,달월,경기도 시흥시 월곶동 662-3,경기도 시흥시 서해안로 736번길 55,933225.44540136,1931462.11177227,126.74575968420017,37.3798371936005
코레일,수인분당,대모산입구,서울시 강남구 일원동 700-1,서울시 강남구 개포로 522,962281.232176981,1943680.31042242,127.07331799385011,37.49160381702855
코레일,수인분당,도곡,서울특별시 강남구 도곡동 467-5,서울특별시 강남구 남부순환로 2814  ,960689.401529861,1943605.23814703,127.05531539527423,37.490860753730836
코레일,수인분당,망포,경기도 수원시 영통구 영통동 1069,경기도 수원시 영통구 덕영대로  1520,960753.219302404,1916415.88706928,127.05747904509145,37.2457896008108
코레일,수인분당,매교,경기도 수원시 팔달구 매교동 283,경기도 수원시 팔달구 효원로 126,957035.708126698,1918629.513189,127.015436350946,37.26557854187714
코레일,수인분당,매탄권선,경기도 수원시 매탄동 687-4,경기도 수원시 영통구 권선로 841,959260.657693212,1917181.88847911,,
코레일,수인분당,모란,경기도 성남시 중원구 성남동 1575,경기도 성남시 중원구 성남대로  1147  ,967180.602554262,1937067.27200144,127.12903407373535,37.43218412623601
코레일,수인분당,미금(분당서울대병원),경기도 성남시 분당구 금곡동 222,경기도 성남시 분당구 성남대로 156,965364.487981215,1927967.31174741,127.10893282181844,37.3500943157443
코레일,수인분당,보정,경기도 용인시 기흥구 보정동 1285,경기도 용인시 기흥구 용구대로 2560,965302.716474875,1923835.5031774,127.1084287238788,37.31284907084826
코레일,수인분당,복정(동서울대학),서울특별시 송파구 장지동 596-21,서울특별시 송파구 송파대로 6,966997.468886143,1941380.82556066,127.12677097410241,37.47105803855981
코레일,수인분당,사리,경기도 안산시 상록구 사동 206-1,경기도 안산시 상록구 충장로 103,943022.91302322,1921520.67661505,126.85718240189978,37.290885568982624
코레일,수인분당,상갈(루터대학교),경기도 용인시 기흥구 상갈동 227-3,경기도 용인시 기흥구 금화로 40,965320.918480499,1918175.743482,127.10889826480782,37.26183391600807
코레일,수인분당,서울숲,서울특별시 성동구 성수동1가 656-436,서울특별시 성동구 왕십리로 77,959779.180337892,1949459.37928516,127.04469871902958,37.54358700358429
코레일,수인분당,서현,경기도 성남시 분당구 서현동 263,경기도 성남시 분당구 성남대로 601,966662.234217133,1931834.50972168,127.12341110784287,37.384999508752536
코레일,수인분당,선릉,서울특별시 강남구 삼성동 172-66,서울특별시 강남구 테헤란로 340,960133.625327485,1945121.56903353,127.04894638960354,37.50450420477203
코레일,수인분당,선정릉(한국과학창의재단),서울시 강남구 삼성동 111-114 분당선 선정릉역,서울시 강남구 선릉로 580(삼성동 111-114),959667.939189926,1945828.93630746,127.04363889260597,37.510859730957904
코레일,수인분당,소래포구,인천시 남동구 논현동 731-7,인천시 남동구 소래역로 51번길,932159.354588614,1933812.46434231,126.7335031575692,37.40094357349857
코레일,수인분당,송도,인천광역시 연수구 옥련동 산 51-3,인천광역시 연수구 비류대로 175 송도역,925217.01678664,1937094.02679535,126.65474033750723,37.42998521499273
코레일,수인분당,수내(한국잡월드),경기도 성남시 분당구 수내동 14,경기도 성남시 분당구 성남대로 491,965853.053103134,1931112.06014291,127.11430400483665,37.378458145512425
코레일,수인분당,수서,서울특별시 강남구 수서동 728,서울특별시 강남구 광평로 270 1층(수서동),964801.589976861,1943201.35759705,127.10185103077721,37.487386321747714
코레일,수인분당,수원,경기도 수원시 팔달구 매산로1가 18,경기도 수원시 팔달구 덕영대로 944,955810.25787564,1918499.58675828,127.00162355870427,37.26435005299146
코레일,수인분당,수원시청(경기도문화의전당),경기도 수원시 권선구 권선동 1122,경기도 수원시 권선구 효원로 270,958478.870767081,1918197.48794207,127.03173636090519,37.261749882030635
코레일,수인분당,숭의(인하대병원),인천광역시 미추홀구 용현동 686-55,인천시 미추홀구 인주대로  6,923834.216509963,1940478.54769128,126.63876277028403,37.46037619881759
코레일,수인분당,신갈,경기도 용인시 기흥구 신갈동 167,경기도 용인시 기흥구 기흥로 136  ,965541.708137688,1920881.09141336,127.111262854459,37.286227591159815
코레일,수인분당,신길온천,경기도 안산시 단원구 신길동 216-2,경기도 안산시 단원구 황고개로 2 ,935093.757285848,1926765.65723666,126.76727292405762,37.33764007807224
코레일,수인분당,신포,인천광역시 중구 사동 26-19,인천시 중구 우현로  3 (사동),922653.124796593,1941402.17268294,,
코레일,수인분당,안산,경기도 안산시 단원구 원곡동 377-2,경기도 안산시 단원구 중앙대로 462,937046.198493087,1925604.9031082,126.78941102831875,37.32731238609168
코레일,수인분당,압구정로데오,서울특별시 강남구 압구정동 495,서울시 강남구 압구정로  402,959400.742547664,1947654.07786667,127.04051476196621,37.527298645789166
코레일,수인분당,야목,경기도 화성시 매송면 야목리 792-2,경기도 화성시 매송면 본오매송로 286,945393.533809468,1918207.20793099,126.88416973988119,37.26116188983129
코레일,수인분당,야탑,경기도 성남시 분당구 야탑동 488-1,경기도 성남시 분당구 성남대로  903,967144.161687727,1934723.50942791,127.12872649901641,37.41105710209679
코레일,수인분당,어천,어천리 411,경기도 화성시 매송면 어천역길 8(어천리),947568.626181921,1916968.24784127,126.90878563954716,37.25011949608547
코레일,수인분당,연수,인천시 연수구 연수동 589번지,인천시 연수구 벚꽃로 115,927352.049341912,1935723.48932229,126.67900484697584,37.4178028481603
코레일,수인분당,영통(경희대),경기도 수원시 영통구 영통동 1055,경기도 수원시 영통구 봉영로 1560,961981.933756718,1917030.45398671,127.07130148185797,37.25138014529112
코레일,수인분당,오리,경기도 성남시 분당구 구미동 197-1,경기도 성남시 분당구 성남대로 55,965361.169478128,1926843.56824908,127.1089478849689,37.339965112890226
코레일,수인분당,오목천,경기도 수원시 권선구 오목천동 472-3,경기도 수원시 권선구 삼천병마로 1570,952466.839196463,1916195.60470577,126.964064724562,37.24341804110643
코레일,수인분당,오이도,경기도 시흥시 정왕동 878,경기도 시흥시 역전로 430,932565.034976559,1929484.44416983,126.73848093925007,37.36196453791481
코레일,수인분당,왕십리,서울특별시 성동구 행당동 168-151,서울특별시 성동구 왕십리광장로 17,959227.62473376,1951445.66402687,127.03834485229174,37.56146573169721
코레일,수인분당,원인재,인천광역시 연수구 연수동 585-1,인천광역시 연수구 벚꽃로 195,927997.347297257,1935211.82791376,126.6863465799577,37.41324171945895
코레일,수인분당,월곶,경기도 시흥시 월곶동 992-9,경기도 시흥시 월곶중앙로 14번길 56,932965.768345579,1932793.02272205,126.74270613947002,37.391814021011854
코레일,수인분당,이매(성남아트센터),경기도 성남시 분당구 이매동 129-1,경기도 성남시 분당구 성남대로 738(이매동),967095.14622679,1933021.46232404,127.1282484316803,37.395713748574856
코레일,수인분당,인천,인천광역시 중구 북성동 1가 3-1,인천광역시 중구 제물량로 269,921921.501564582,1942203.11543979,126.61695443304998,37.47575951936468
코레일,수인분당,인천논현,인천광역시 남동구 논현동 731-4,인천광역시 남동구 청능대로 567,931190.198139355,1933789.787988,126.7225561800666,37.40066770356299
코레일,수인분당,인하대,인천시 미추홀구 용현동 672-1번지,인천시 미추홀구 독배로 313,924785.183954456,1939122.06906925,126.64965308301109,37.44822848192931
코레일,수인분당,정왕,경기도 시흥시 정왕동 2325-12,경기도 시흥시 마유로418번길 15,932949.423873642,1928353.69217673,126.7429237354813,37.35180082685525
코레일,수인분당,정자,경기도 성남시 분당구 정자동 95-1,경기도 성남시 분당구 성남대로 333,965294.856822379,1929752.5936372,127.10806296796193,37.36618365982942
코레일,수인분당,죽전(단국대),경기도 용인시 수지구 죽전동 1286,경기도 용인시 수지구 포은대로 530,965216.244273406,1925166.32575919,127.10739048385251,37.324841515172245
코레일,수인분당,중앙,경기도 안산시 단원구 고잔동 167-378 중앙역,경기도 안산시 단원구 중앙대로 918,941386.22506043,1924319.62839654,126.83849739126086,37.31601182344432
코레일,수인분당,청량리,서울특별시 동대문구 전농동 588-1,서울특별시 동대문구 왕산로 214,960253.590377488,1953508.96622565,127.04984934949113,37.580107702491965
코레일,수인분당,청명,수원시 영통구 영통동 1055번지,수원시 영통구 봉영로  1670,962668.316260325,1917933.37683431,127.07899577216153,37.25954667654645
코레일,수인분당,초지,경기도 안산시 단원구 초지동 25-1,경기도 안산시 단원구 중앙대로 620,938500.48741909,1924860.36205158,126.80588688224367,37.32069907565284
